,Date,User,Tweet
152,2022-12-17 20:17:48+00:00,darkpatterns,"Capital one disguises credit card junk mail as a legal “release authorisation” letter, with fake stamp and signature.

https://t.co/qNJmNWuNp2 https://t.co/SKy4dRSk6c"
153,2022-12-17 20:00:03+00:00,blogengage,"Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 

https://t.co/HAcUIhBH40 https://t.co/mLzZuefpmG"
154,2022-12-17 19:35:07+00:00,loviblackwell,"When the Eras Tour was announced,  it was my moment. I was waiting and saving. @taylornation13 boosted me. I sat in the queue. Took the day off work. Was kicked out of the queue. I got a capital one card just for the code. Tickets were gone. General sale canceled. I was sad."
155,2022-12-17 15:00:04+00:00,HMcCans,Me when some asks me what I get from my Capital One Venture™️ card https://t.co/pVH969wRA4
156,2022-12-17 14:54:05+00:00,bluelegacydzn,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/SnN9OyrUU0"
157,2022-12-17 12:56:13+00:00,brennanbeats,@donotlietome420 @DirkDaknife @edwardrussl @elonmusk Wouldn't want anyone maxing out your $600 capital one card.
158,2022-12-17 12:47:00+00:00,brunchwithsam,@LoveforLeah I second the capital one venture card. Chase sapphire was my first travel card. Really easy to collect points to use to book travel
159,2022-12-17 12:45:02+00:00,OnlyMattMartin,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/yOA7UB5xTR"
160,2022-12-17 11:27:55+00:00,Shawnthomes17,@jayceeokkz @Nattyrg16 try waiting for capital one to send your credit card so you can build credit
161,2022-12-17 11:12:05+00:00,BricktuckyBum,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/WJ8pa3dP3W Apply after about 10 times around using chimes credit card on atm or products.Please try referral out and helps out"
162,2022-12-17 11:09:47+00:00,BricktuckyBum,"Creeping up to 650 now! So, get direct deposit helps. Money at Walgreens you can load up chime for FREE. Send minimal money over to credit card on chime. Use 10-%30. Pay back on time. Rinse repeat. My Capital One is FANTASTIC. I pay early early. Points are going up! So happy!"
163,2022-12-17 11:07:15+00:00,BricktuckyBum,"Couple months later I kept getting #Capitalone offers. I knew not to apply my credit was in 500’https://t.co/xF6CCRX4Ts worked! I was given code,used #Experian before I called to apply with pre-approval, guaranteed.$750 credit!So,thanks to Chime,I have a Capital One card"
164,2022-12-17 07:01:27+00:00,hellofromhernk,"Will Capital One ever stop “congratulating me on my track record?” 

Cuz it’s not that good, and I’m definitely not signing up for another credit card rn hahahah"
165,2022-12-17 03:38:25+00:00,lulonenook,@itstreyduh Self and get a capital one card
166,2022-12-17 03:32:34+00:00,thereaaljaykk,@itstreyduh get a credit card from capital one
167,2022-12-17 02:34:51+00:00,boihaisg,"#REI committed fraud in moving their credit card from US Bank to Capital One.  The first card, which we had for decades, allowed us to get a cash check in July  for our earned cash back credit.  The Capital One switch without telling us consumers turned into REI only cash back"
168,2022-12-17 02:33:41+00:00,galacticdad,@markocantdunk @freedompimp2012 We chose our spark cash plus card from capital one because we earn unlimited 2% cash back on every purchase
169,2022-12-17 02:12:53+00:00,amy_697,"The fact that I had a verified fan code, a capital one card, was in line for 5+ hours and didn’t get an email   god I’m not your strongest soldier"
170,2022-12-17 02:06:21+00:00,taylorstoebeans,@CarlyNassereh both were such a nightmare honestly 😭 i was very lucky to get tickets in the capital one presale by using my very kind friend’s capital one card
171,2022-12-17 01:40:26+00:00,NickChopperDigg,Is Capital One Venture X Card’s $395 Annual Fee Worth it? via @thefrugalexpat1 https://t.co/K6v8flMCdN RT @blogengage https://t.co/fyO3AYDmfF
172,2022-12-17 01:19:09+00:00,LoveforLeah,@katt_f Someone said this too! I will look into it because I’m already a capital one card holder!
173,2022-12-17 00:11:48+00:00,katt_f,@LoveforLeah Capital One Venture card! I haven’t been international in a bit so I can’t remember if they charge international fees but I don’t think so because I feel like I would’ve been annoyed about it
174,2022-12-16 23:40:23+00:00,Hazloe3,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/cPlMp3Wqk3 RT @blogengage https://t.co/D1dXhiwlt9
175,2022-12-16 23:20:25+00:00,Vlad221180,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/9DkyqGLAh8 RT @blogengage https://t.co/x2T3LNUuTc
176,2022-12-16 23:17:39+00:00,cedar_news,Here’s why college students should apply for credit cards like the Capital One SavorOne Student Card before graduation https://t.co/fChGzdibHd
177,2022-12-16 23:00:23+00:00,BizSmallBiz,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/jYJmPNu4C6 RT @blogengage https://t.co/ORWUxpz5Ao
178,2022-12-16 22:47:31+00:00,Phdmgt,Capital one Walmart really is a bad side. They wipe the late fee off of several friends but not me when the bill did not arrive. Last month someone online at Walmart stole that card and charged it sending items all over the state. They have shown me they suck. I may cancel it.
179,2022-12-16 22:40:23+00:00,ReviewznTipscom,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/wPaJj43nz4 RT @blogengage https://t.co/m2fvuUseDQ
180,2022-12-16 22:36:17+00:00,SEOBAY1,"Here's why college students should apply for credit cards like the Capital One SavorOne Student Card before graduation
https://t.co/kHVm8gk92Z"
181,2022-12-16 22:20:23+00:00,WalAguia,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/t8ELvwnXl2 RT @blogengage https://t.co/pMIWwkjiPA
182,2022-12-16 22:14:11+00:00,graciesswiftt,IF YOUR REQUEST GOT DENIED WAS YOUR CARD CAPITAL ONE??
183,2022-12-16 22:00:24+00:00,southsabre19,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/SDP13Pgggd RT @blogengage https://t.co/TRFPBevYPy
184,2022-12-16 21:40:23+00:00,Bonesstyle,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/tjkW5sKNh4 RT @blogengage https://t.co/xnhpqTYFco
185,2022-12-16 21:23:48+00:00,magicnmbr7,Those fans who didn’t get verified fan either time and didn’t have a capital one card got intensely screwed for this tour. I feel terrible for those people who didn’t even get a chance to try to get tickets.
186,2022-12-16 21:20:22+00:00,duglass1,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/klUHTUQMiX RT @blogengage https://t.co/daT3JadLFs
187,2022-12-16 21:00:23+00:00,jessytroy,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/1tlAbmjXD1 RT @blogengage https://t.co/EC0diOhmlC
188,2022-12-16 20:44:28+00:00,spartanwanderer,"@InspireMyWkend I did before but have learned to trust my Capital One card. I didn’t take cash on my last trip to Costa Rica and all was well.

Where are you visiting in the States?"
189,2022-12-16 20:40:24+00:00,HipMamasPlace,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/9EDHq6SUfp RT @blogengage https://t.co/45Yn5LUl9s
190,2022-12-16 20:26:59+00:00,bellssays,"@tswifterastour I’m looking for two tickets for Arlington 3/31 for $225 max. I’ve been a swiftie since 2006, my teenager self would sing to all of her unreleased songs. I had a verified fan code &amp; a capital one card, nothing worked :("
191,2022-12-16 20:20:28+00:00,tlkool3,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/U985f1GAMr RT @blogengage https://t.co/pc2vvKrQhH
192,2022-12-16 19:06:10+00:00,vmacleay,@jazzsquare @taylornation13 @taylorswift13 Capital one declined my card. I even called yesterday saying to not think this is fraud. I’m heartbroken 💔
193,2022-12-16 18:36:45+00:00,CedricFinally,@AskCapitalOne Why can’t I use my Capital One card? I am a restricted and your Fraud team is a Brick wall. I have done NOTHING wrong but make payments and use your card. Please help
194,2022-12-16 18:29:54+00:00,girlatrockshoww,"@Ticketmaster pls help!!! i didn’t get a ticket to the eras tour despite being selected for presale, having been boosted, AND having a capital one card. i’ve been receiving this error code ALL DAY even though the info matches what is on my account https://t.co/OXMMFzGffA"
195,2022-12-16 18:00:32+00:00,PaulPsian,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/umLUHwddE6 RT @blogengage https://t.co/ci1PC4mIiW
196,2022-12-16 17:59:09+00:00,LiberalCapital4,@contentlyshane @DrSpaceLobster @RBReich They can open a credit builder account or get a secured card. Capital one will give you a $200 secured card for $100 deposit. You’re making it sound more difficult than it really is. Well your obsession gave you some bad info. Your credit score isn’t all that matters to lenders.
197,2022-12-16 17:50:11+00:00,Nativebuzz,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/6VWMPSPYEC"
198,2022-12-16 17:40:31+00:00,manifestcon,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/niKmkPPHVG RT @blogengage https://t.co/GRGQI4yjDl
199,2022-12-16 17:37:58+00:00,JosephRogel4,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/qR5a6EOZac"
200,2022-12-16 17:21:26+00:00,YoungSuperstarr,"Don’t have a capital one card? Go ahead and click that link before and see if you’re pre-approved! They’re one of the best credit cards to have‼️

https://t.co/jmoeE7Vgcl"
201,2022-12-16 17:00:25+00:00,DailySEO,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/AOEixuU4vU RT @blogengage https://t.co/U6EQSadprR
202,2022-12-16 16:57:56+00:00,alanvalax,"no puedo creer que capital one me envío una gift card de starbucks, solicitaré pa' esa compañía because they know they way to my heart"
203,2022-12-16 16:20:38+00:00,austin_media,Is Capital One Venture X Card’s $395 Annual Fee Worth it? #blogengage @thefrugalexpat1 https://t.co/iMlwbnd19z RT @blogengage https://t.co/bbc4Jzemzo
204,2022-12-16 15:55:10+00:00,bbrian017,Is Capital One Venture X Card’s $395 Annual Fee Worth it? https://t.co/8bXbP1Og4N @thefrugalexpat1 #blogengage https://t.co/cnWRkraFnJ
205,2022-12-16 15:51:32+00:00,eatingchoc_kake,@o24 @whereyouleftmia And it definitely seems that way that half the fans didn’t get tix by what TM claimed in how many got presale codes and thinking about how many fans don’t have a capital one card which was your only option
206,2022-12-16 15:51:28+00:00,AllStar_Credit,Get all the benefits of a Capital One credit card! #creditcard #credit #capitalone https://t.co/GQ7hRcs5eE
207,2022-12-16 14:46:08+00:00,TESTruckDriver,"A few months ago, I heard a person on the radio saying move 100% of your daily/monthly bills to a travel credit card. Does it work? Yes! I've been saving A TON versus debit card. Capital One Venture (Visa) pays 2x miles for everything and 5x for travel costs through their travel"
208,2022-12-16 14:11:24+00:00,Martinipa22,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/Zi3iKs6JXA"
209,2022-12-16 14:10:30+00:00,TM101ATLNBI,"@ReallyAdriel @AskCapitalOne SOMEONE USED MY INFORMATION TO OPEN A CAPITAL ONE CREDIT CARD without my authorization or knowledge. I have a copy of police report, my driver license and proof of residence to your company. You are still reporting this fraudulent account to my credit.This is how u treat victims?"
210,2022-12-16 14:08:55+00:00,TM101ATLNBI,"@CapitalOne SOMEONE USED MY INFORMATION TO OPEN A CAPITAL ONE CREDIT CARD without my authorization or knowledge. I have a copy of police report, my driver license and proof of residence to your company. You are still reporting this fraudulent account to my credit.This is how u treat victims?"
211,2022-12-16 14:02:40+00:00,Martinipa22,"Here’s my Capital One credit card referral link. Before you apply, you can check if you’re pre-approved with no impact to your credit score: https://t.co/Zi3iKsolma"
